dish_id,total_calories,total_mass,ingredients,split
dish_1563910171,571.183777,423.0,ingr_0000000540;ingr_0000000517;ingr_0000000332;ingr_0000000523;ingr_0000000133;ingr_0000000367;ingr_0000000520;ingr_0000000094;ingr_0000000161;ingr_0000000189;ingr_0000000043;ingr_0000000023;ingr_0000000036;ingr_0000000448;ingr_0000000471;ingr_0000000122;ingr_0000000203;ingr_0000000070;ingr_0000000291;ingr_0000000031;ingr_0000000126,train
dish_1560368464,349.449951,275.0,ingr_0000000161;ingr_0000000023;ingr_0000000189;ingr_0000000471;ingr_0000000112;ingr_0000000133;ingr_0000000524;ingr_0000000521;ingr_0000000520;ingr_0000000094;ingr_0000000462;ingr_0000000312;ingr_0000000122;ingr_0000000027;ingr_0000000291,test
dish_1560368990,211.92131,119.0,ingr_0000000133;ingr_0000000291;ingr_0000000531;ingr_0000000524;ingr_0000000161;ingr_0000000023;ingr_0000000189;ingr_0000000312;ingr_0000000515;ingr_0000000026;ingr_0000000122;ingr_0000000045;ingr_0000000027;ingr_0000000030;ingr_0000000094;ingr_0000000521;ingr_0000000520;ingr_0000000126;ingr_0000000462;ingr_0000000471;ingr_0000000029,train
dish_1562958563,130.839996,68.0,ingr_0000000012;ingr_0000000484,train
dish_1561579617,130.172348,304.0,ingr_0000000291;ingr_0000000335;ingr_0000000161;ingr_0000000007;ingr_0000000433,train
dish_1566333167,344.544495,140.0,ingr_0000000189;ingr_0000000025;ingr_0000000525;ingr_0000000511;ingr_0000000133;ingr_0000000513;ingr_0000000291;ingr_0000000011;ingr_0000000161;ingr_0000000094,train
dish_1565033139,193.649994,274.0,ingr_0000000029;ingr_0000000027;ingr_0000000012,train
dish_1563551194,471.643555,400.0,ingr_0000000161;ingr_0000000437;ingr_0000000128;ingr_0000000264;ingr_0000000545;ingr_0000000543;ingr_0000000502;ingr_0000000495,test
dish_1563464480,229.490005,213.0,ingr_0000000004;ingr_0000000121;ingr_0000000433;ingr_0000000013,train
dish_1567020054,122.001411,145.0,ingr_0000000133;ingr_0000000122;ingr_0000000524;ingr_0000000291;ingr_0000000072;ingr_0000000016;ingr_0000000520;ingr_0000000161;ingr_0000000514;ingr_0000000527;ingr_0000000517;ingr_0000000312;ingr_0000000049;ingr_0000000471,train
dish_1568649387,163.858185,192.0,ingr_0000000161;ingr_0000000437;ingr_0000000027;ingr_0000000013;ingr_0000000192,train
dish_1565370004,570.884766,370.0,ingr_0000000004;ingr_0000000161;ingr_0000000008;ingr_0000000043,train
dish_1566499633,161.386429,139.0,ingr_0000000094;ingr_0000000161;ingr_0000000189;ingr_0000000122;ingr_0000000291;ingr_0000000457;ingr_0000000012;ingr_0000000031;ingr_0000000036;ingr_0000000126,train
dish_1559849412,352.641022,61.0,ingr_0000000077,test
dish_1558719336,24.25,97.0,ingr_0000000007,train
dish_1562602657,610.365173,236.0,ingr_0000000312;ingr_0000000291;ingr_0000000015;ingr_0000000016;ingr_0000000039;ingr_0000000161,train
dish_1558116201,313.585999,91.0,ingr_0000000039,train
dish_1559668314,551.546021,300.0,ingr_0000000008;ingr_0000000003;ingr_0000000015,train
dish_1557861697,13.144,53.0,ingr_0000000335,train
dish_1558721484,11.160001,62.0,ingr_0000000471,train
dish_1565379251,32.936092,67.0,ingr_0000000291;ingr_0000000312;ingr_0000000161;ingr_0000000045,train
dish_1563306392,477.465118,288.0,ingr_0000000028;ingr_0000000036;ingr_0000000514;ingr_0000000518;ingr_0000000161;ingr_0000000520;ingr_0000000524;ingr_0000000291;ingr_0000000122;ingr_0000000133,train
dish_1559843335,25.410002,77.0,ingr_0000000002,train
dish_1558549214,239.190002,361.0,ingr_0000000026;ingr_0000000005;ingr_0000000036;ingr_0000000471;ingr_0000000440,train
dish_1562775488,91.239998,145.0,ingr_0000000128;ingr_0000000437,train
dish_1562787956,26.84,61.0,ingr_0000000006,train
dish_1562775212,92.480003,136.0,ingr_0000000059,train
dish_1560801773,13.5,54.0,ingr_0000000007,test
dish_1559238435,115.544006,202.0,ingr_0000000213,train
dish_1562008813,214.593262,225.0,ingr_0000000213;ingr_0000000377;ingr_0000000133;ingr_0000000161;ingr_0000000520;ingr_0000000126;ingr_0000000189;ingr_0000000515;ingr_0000000122;ingr_0000000029;ingr_0000000425;ingr_0000000518;ingr_0000000082;ingr_0000000524;ingr_0000000517;ingr_0000000201;ingr_0000000012;ingr_0000000007;ingr_0000000291,train
dish_1568061202,256.551605,334.0,ingr_0000000291;ingr_0000000312;ingr_0000000016;ingr_0000000161;ingr_0000000021;ingr_0000000038;ingr_0000000011,train
dish_1560445069,94.527,243.0,ingr_0000000166,train
dish_1566502573,821.510193,487.0,ingr_0000000527;ingr_0000000525;ingr_0000000028;ingr_0000000026;ingr_0000000462;ingr_0000000515;ingr_0000000036;ingr_0000000023;ingr_0000000517;ingr_0000000126;ingr_0000000161;ingr_0000000122;ingr_0000000031;ingr_0000000328;ingr_0000000516;ingr_0000000312;ingr_0000000457;ingr_0000000520;ingr_0000000526;ingr_0000000524;ingr_0000000189;ingr_0000000205;ingr_0000000521;ingr_0000000094;ingr_0000000045;ingr_0000000508;ingr_0000000291;ingr_0000000187,test
dish_1563900172,236.636597,255.0,ingr_0000000008;ingr_0000000037;ingr_0000000161;ingr_0000000437,train
dish_1562785132,211.542679,192.0,ingr_0000000049;ingr_0000000534;ingr_0000000094;ingr_0000000161;ingr_0000000122;ingr_0000000291;ingr_0000000535,train
dish_1565383097,479.248993,430.0,ingr_0000000036;ingr_0000000031;ingr_0000000012;ingr_0000000028;ingr_0000000148,train
dish_1559233102,183.520004,124.0,ingr_0000000008,train
dish_1560357427,93.749001,241.0,ingr_0000000166,train
dish_1568401261,530.393372,443.0,ingr_0000000291;ingr_0000000021;ingr_0000000045;ingr_0000000042;ingr_0000000141;ingr_0000000161,test
dish_1558031628,31.280001,92.0,ingr_0000000037,train
dish_1558029148,38.880001,108.0,ingr_0000000112,train
dish_1558461431,1.15,5.0,ingr_0000000036,test
dish_1562790824,437.071686,368.0,ingr_0000000291;ingr_0000000033;ingr_0000000122;ingr_0000000126;ingr_0000000031;ingr_0000000161;ingr_0000000189;ingr_0000000534;ingr_0000000094;ingr_0000000535;ingr_0000000049;ingr_0000000073,test
dish_1558718610,113.527,107.0,ingr_0000000205,test
dish_1562959129,412.873596,293.0,ingr_0000000049;ingr_0000000122;ingr_0000000291;ingr_0000000380;ingr_0000000094;ingr_0000000312;ingr_0000000377;ingr_0000000095;ingr_0000000520;ingr_0000000161;ingr_0000000515;ingr_0000000448;ingr_0000000541;ingr_0000000162;ingr_0000000523;ingr_0000000433,train
dish_1560975517,42.389999,99.0,ingr_0000000027;ingr_0000000006,test
dish_1558641075,12.42,69.0,ingr_0000000471,train
dish_1560455158,69.12085,55.0,ingr_0000000161;ingr_0000000515;ingr_0000000189;ingr_0000000045;ingr_0000000029;ingr_0000000126;ingr_0000000030;ingr_0000000531;ingr_0000000291,train
dish_1565972715,657.545837,510.0,ingr_0000000031;ingr_0000000189;ingr_0000000043;ingr_0000000008;ingr_0000000312;ingr_0000000030;ingr_0000000510;ingr_0000000471;ingr_0000000367;ingr_0000000029;ingr_0000000291;ingr_0000000161;ingr_0000000094,train
dish_1558639787,24.75,99.0,ingr_0000000007,test
dish_1560203424,451.753998,138.0,ingr_0000000392;ingr_0000000257,test
dish_1558724912,30.75,75.0,ingr_0000000045,train
dish_1563913675,282.693146,228.0,ingr_0000000036;ingr_0000000189;ingr_0000000517;ingr_0000000471;ingr_0000000011;ingr_0000000070;ingr_0000000291;ingr_0000000006;ingr_0000000031;ingr_0000000161;ingr_0000000126,train
dish_1567542876,495.807739,260.0,ingr_0000000026;ingr_0000000508;ingr_0000000094;ingr_0000000498;ingr_0000000072;ingr_0000000520;ingr_0000000203;ingr_0000000523;ingr_0000000535;ingr_0000000011;ingr_0000000027;ingr_0000000025;ingr_0000000038;ingr_0000000155;ingr_0000000189;ingr_0000000161;ingr_0000000122;ingr_0000000291,train
dish_1561753075,945.670715,668.0,ingr_0000000122;ingr_0000000332;ingr_0000000155;ingr_0000000094;ingr_0000000161;ingr_0000000203;ingr_0000000006;ingr_0000000523;ingr_0000000052;ingr_0000000312;ingr_0000000023;ingr_0000000515;ingr_0000000021;ingr_0000000518;ingr_0000000060;ingr_0000000291;ingr_0000000032,train
dish_1559244305,113.066399,64.0,ingr_0000000515;ingr_0000000312;ingr_0000000189;ingr_0000000187;ingr_0000000291;ingr_0000000524;ingr_0000000161;ingr_0000000526,train
dish_1561577573,755.432922,346.0,ingr_0000000094;ingr_0000000525;ingr_0000000513;ingr_0000000025;ingr_0000000291;ingr_0000000511;ingr_0000000133;ingr_0000000161;ingr_0000000380;ingr_0000000189,train
dish_1563550614,132.824387,205.0,ingr_0000000437;ingr_0000000161;ingr_0000000128,train
dish_1565204891,302.886444,314.0,ingr_0000000161;ingr_0000000094;ingr_0000000016;ingr_0000000155;ingr_0000000520;ingr_0000000291;ingr_0000000122;ingr_0000000038;ingr_0000000026;ingr_0000000523;ingr_0000000312;ingr_0000000189;ingr_0000000072,train
dish_1558115011,115.620003,20.0,ingr_0000000077,train
dish_1562776497,291.832458,292.0,ingr_0000000312;ingr_0000000161;ingr_0000000016;ingr_0000000437;ingr_0000000008;ingr_0000000291,test
dish_1559675234,36.970001,120.0,ingr_0000000045;ingr_0000000033;ingr_0000000471;ingr_0000000016,train
dish_1565638323,467.824677,274.0,ingr_0000000291;ingr_0000000122;ingr_0000000524;ingr_0000000094;ingr_0000000485;ingr_0000000516;ingr_0000000161;ingr_0000000515;ingr_0000000462;ingr_0000000023;ingr_0000000026,train
dish_1561405836,82.429001,31.0,ingr_0000000011,train
dish_1565898659,576.704529,537.0,ingr_0000000471;ingr_0000000402;ingr_0000000012;ingr_0000000332;ingr_0000000036;ingr_0000000094;ingr_0000000203;ingr_0000000523;ingr_0000000367;ingr_0000000291;ingr_0000000540;ingr_0000000023;ingr_0000000448;ingr_0000000520;ingr_0000000161;ingr_0000000045;ingr_0000000133;ingr_0000000122,train
dish_1562169818,346.819672,275.0,ingr_0000000161;ingr_0000000338;ingr_0000000312;ingr_0000000008;ingr_0000000294;ingr_0000000029;ingr_0000000291;ingr_0000000040;ingr_0000000041;ingr_0000000016,train
dish_1559934679,160.845459,146.0,ingr_0000000377;ingr_0000000092;ingr_0000000335;ingr_0000000046;ingr_0000000155;ingr_0000000021;ingr_0000000291;ingr_0000000520;ingr_0000000133;ingr_0000000006;ingr_0000000511;ingr_0000000122;ingr_0000000161,train
dish_1562698276,434.58316,307.0,ingr_0000000511;ingr_0000000133;ingr_0000000291;ingr_0000000094;ingr_0000000027;ingr_0000000161;ingr_0000000189;ingr_0000000026;ingr_0000000025;ingr_0000000513;ingr_0000000525,train
dish_1558718051,24.25,97.0,ingr_0000000007,train
dish_1560368764,207.098907,270.0,ingr_0000000161;ingr_0000000126;ingr_0000000531;ingr_0000000045;ingr_0000000029;ingr_0000000030;ingr_0000000291;ingr_0000000014;ingr_0000000050;ingr_0000000515;ingr_0000000335;ingr_0000000189,train
dish_1563563317,345.84198,252.0,ingr_0000000012;ingr_0000000105;ingr_0000000471;ingr_0000000045,train
dish_1565895966,214.544357,287.0,ingr_0000000525;ingr_0000000291;ingr_0000000094;ingr_0000000072;ingr_0000000161;ingr_0000000189;ingr_0000000133;ingr_0000000043;ingr_0000000517;ingr_0000000025;ingr_0000000511;ingr_0000000513,train
dish_1566933226,245.449509,171.0,ingr_0000000472;ingr_0000000122;ingr_0000000524;ingr_0000000521;ingr_0000000520;ingr_0000000161;ingr_0000000518;ingr_0000000291;ingr_0000000155;ingr_0000000023;ingr_0000000073;ingr_0000000515;ingr_0000000189,train
dish_1558458737,41.599998,32.0,ingr_0000000026,train
dish_1561392593,354.044922,325.0,ingr_0000000189;ingr_0000000161;ingr_0000000027;ingr_0000000013;ingr_0000000033;ingr_0000000073;ingr_0000000291;ingr_0000000122;ingr_0000000008;ingr_0000000126;ingr_0000000031,train
dish_1566416421,313.741882,367.0,ingr_0000000514;ingr_0000000520;ingr_0000000043;ingr_0000000517;ingr_0000000049;ingr_0000000471;ingr_0000000122;ingr_0000000433;ingr_0000000133;ingr_0000000527;ingr_0000000291;ingr_0000000524;ingr_0000000161;ingr_0000000335,train
dish_1562009120,95.610138,146.0,ingr_0000000016;ingr_0000000050;ingr_0000000291;ingr_0000000312;ingr_0000000161,train
dish_1560444869,14.040001,39.0,ingr_0000000112,test
dish_1562872365,9.879999,76.0,ingr_0000000525,train
dish_1564773903,316.827545,336.0,ingr_0000000471;ingr_0000000357;ingr_0000000332;ingr_0000000515;ingr_0000000038;ingr_0000000524;ingr_0000000072;ingr_0000000161;ingr_0000000133;ingr_0000000312;ingr_0000000081;ingr_0000000291;ingr_0000000116;ingr_0000000520;ingr_0000000027;ingr_0000000122;ingr_0000000527,test
dish_1563910137,131.283218,141.0,ingr_0000000189;ingr_0000000517;ingr_0000000036;ingr_0000000471;ingr_0000000043;ingr_0000000161;ingr_0000000291;ingr_0000000031;ingr_0000000070;ingr_0000000126,train
dish_1561661347,50.669998,132.0,ingr_0000000043;ingr_0000000006,test
dish_1558721726,74.360001,143.0,ingr_0000000054,train
dish_1566931586,379.380005,389.0,ingr_0000000012;ingr_0000000029;ingr_0000000028;ingr_0000000027,train
dish_1563908923,49.279999,112.0,ingr_0000000006,train
dish_1563552016,493.589081,174.0,ingr_0000000067;ingr_0000000337,train
dish_1562784307,158.518127,157.0,ingr_0000000291;ingr_0000000380;ingr_0000000161;ingr_0000000335;ingr_0000000205,train
dish_1564761388,54.599998,105.0,ingr_0000000128,train
dish_1561576295,249.067139,232.0,ingr_0000000094;ingr_0000000031;ingr_0000000030;ingr_0000000033;ingr_0000000433;ingr_0000000012;ingr_0000000338;ingr_0000000471;ingr_0000000319,train
dish_1562876618,114.336998,43.0,ingr_0000000011,train
dish_1558722247,604.616028,343.0,ingr_0000000077;ingr_0000000007;ingr_0000000054,test
dish_1565640427,195.761993,42.0,ingr_0000000257,train
dish_1559841808,73.110001,96.0,ingr_0000000440;ingr_0000000507;ingr_0000000415,train
dish_1560788349,78.925995,134.0,ingr_0000000262,train
dish_1566847431,101.240509,90.0,ingr_0000000377;ingr_0000000515;ingr_0000000161;ingr_0000000518;ingr_0000000520;ingr_0000000524;ingr_0000000291;ingr_0000000133;ingr_0000000122,train
dish_1565726812,36.209755,65.0,ingr_0000000027;ingr_0000000161,train
dish_1561061687,508.347748,408.0,ingr_0000000133;ingr_0000000122;ingr_0000000306;ingr_0000000448;ingr_0000000094;ingr_0000000473;ingr_0000000526;ingr_0000000072;ingr_0000000520;ingr_0000000161;ingr_0000000291;ingr_0000000524;ingr_0000000332;ingr_0000000540;ingr_0000000036;ingr_0000000312;ingr_0000000148;ingr_0000000023;ingr_0000000515;ingr_0000000523;ingr_0000000367;ingr_0000000140;ingr_0000000016;ingr_0000000153;ingr_0000000203;ingr_0000000054,train
dish_1563996279,98.490021,278.0,ingr_0000000291;ingr_0000000045;ingr_0000000007;ingr_0000000161;ingr_0000000312,train
dish_1558115448,64.860001,94.0,ingr_0000000440,train
dish_1559843030,25.410002,77.0,ingr_0000000002,train
dish_1564073860,492.309998,91.0,ingr_0000000004,train
dish_1561739973,295.369995,280.0,ingr_0000000027;ingr_0000000008;ingr_0000000437,train
dish_1565811091,504.400024,371.0,ingr_0000000027;ingr_0000000036;ingr_0000000045;ingr_0000000028;ingr_0000000425,test
dish_1559240441,19.470001,59.0,ingr_0000000002,train
dish_1565984434,319.892303,430.0,ingr_0000000377;ingr_0000000421;ingr_0000000094;ingr_0000000034;ingr_0000000072;ingr_0000000161;ingr_0000000518;ingr_0000000527;ingr_0000000312;ingr_0000000026;ingr_0000000007;ingr_0000000341;ingr_0000000046;ingr_0000000179;ingr_0000000045;ingr_0000000291;ingr_0000000122,train
dish_1563811686,319.428375,331.0,ingr_0000000008;ingr_0000000002;ingr_0000000161;ingr_0000000291;ingr_0000000312;ingr_0000000437;ingr_0000000016,train
dish_1561060925,93.914848,156.0,ingr_0000000016;ingr_0000000291;ingr_0000000050;ingr_0000000312;ingr_0000000161,train
dish_1561663817,95.495369,86.0,ingr_0000000291;ingr_0000000029;ingr_0000000161;ingr_0000000520;ingr_0000000094;ingr_0000000524;ingr_0000000205;ingr_0000000189;ingr_0000000513;ingr_0000000054,train
dish_1566922978,124.32,84.0,ingr_0000000008,train
dish_1557861216,0.0,1.0,ingr_0000000423,test
dish_1566316587,646.768066,311.0,ingr_0000000161;ingr_0000000189;ingr_0000000073;ingr_0000000004;ingr_0000000122;ingr_0000000033;ingr_0000000008;ingr_0000000291;ingr_0000000031;ingr_0000000126;ingr_0000000015,train
dish_1560367715,597.531189,305.0,ingr_0000000027;ingr_0000000023;ingr_0000000189;ingr_0000000462;ingr_0000000161;ingr_0000000520;ingr_0000000291;ingr_0000000306;ingr_0000000026;ingr_0000000471;ingr_0000000312;ingr_0000000094;ingr_0000000524;ingr_0000000133;ingr_0000000122;ingr_0000000521,train
dish_1561575613,86.411438,70.0,ingr_0000000124;ingr_0000000291;ingr_0000000126;ingr_0000000161;ingr_0000000189;ingr_0000000517;ingr_0000000201;ingr_0000000515;ingr_0000000312,train
dish_1558639266,30.768999,29.0,ingr_0000000205,train
dish_1558723537,14.5,58.0,ingr_0000000007,train
dish_1566317742,154.720001,254.0,ingr_0000000041;ingr_0000000059,train
dish_1565195493,406.998535,291.0,ingr_0000000437;ingr_0000000510;ingr_0000000004;ingr_0000000161;ingr_0000000128,train
dish_1559235690,172.604996,111.0,ingr_0000000179,train
dish_1560529844,91.68,168.0,ingr_0000000013;ingr_0000000437;ingr_0000000121,train
dish_1563220987,224.987503,110.0,ingr_0000000161;ingr_0000000515;ingr_0000000462;ingr_0000000291;ingr_0000000094;ingr_0000000524;ingr_0000000485;ingr_0000000516;ingr_0000000122;ingr_0000000026,test
dish_1563913709,337.888184,263.0,ingr_0000000161;ingr_0000000031;ingr_0000000194;ingr_0000000006;ingr_0000000291;ingr_0000000011;ingr_0000000070;ingr_0000000471;ingr_0000000126;ingr_0000000517;ingr_0000000189;ingr_0000000036,train
dish_1563305883,83.052505,77.0,ingr_0000000161;ingr_0000000036;ingr_0000000148;ingr_0000000306;ingr_0000000189;ingr_0000000054;ingr_0000000291;ingr_0000000126;ingr_0000000094;ingr_0000000473;ingr_0000000140;ingr_0000000072,train
dish_1558639335,60.32,116.0,ingr_0000000054,train
dish_1560454488,48.244003,42.0,ingr_0000000029;ingr_0000000122;ingr_0000000291;ingr_0000000031;ingr_0000000524;ingr_0000000161;ingr_0000000189;ingr_0000000471;ingr_0000000045,train
dish_1559933793,56.676903,111.0,ingr_0000000291;ingr_0000000312;ingr_0000000161;ingr_0000000016,train
dish_1564159636,487.873688,134.0,ingr_0000000039;ingr_0000000161;ingr_0000000312;ingr_0000000291;ingr_0000000080;ingr_0000000004;ingr_0000000016,train
dish_1563984140,245.439987,472.0,ingr_0000000128,test
dish_1558724574,50.740002,118.0,ingr_0000000016,train
dish_1558718009,25.84,76.0,ingr_0000000037,train
dish_1562873544,193.61171,201.0,ingr_0000000045;ingr_0000000312;ingr_0000000434;ingr_0000000515;ingr_0000000539;ingr_0000000291;ingr_0000000122;ingr_0000000049;ingr_0000000538;ingr_0000000047;ingr_0000000161;ingr_0000000524;ingr_0000000527;ingr_0000000011;ingr_0000000367;ingr_0000000006,train
dish_1562945823,62.19532,99.0,ingr_0000000294;ingr_0000000029;ingr_0000000041;ingr_0000000040;ingr_0000000338;ingr_0000000112;ingr_0000000037,train
dish_1558725403,289.050018,50.0,ingr_0000000077,train
dish_1564516366,31.049999,27.0,ingr_0000000012,train
dish_1561752996,848.655762,415.0,ingr_0000000122;ingr_0000000515;ingr_0000000023;ingr_0000000518;ingr_0000000291;ingr_0000000523;ingr_0000000052;ingr_0000000332;ingr_0000000312;ingr_0000000155;ingr_0000000161;ingr_0000000060;ingr_0000000094;ingr_0000000032;ingr_0000000203,train
dish_1558381032,115.620003,20.0,ingr_0000000077,train
dish_1562774099,51.993542,40.0,ingr_0000000040;ingr_0000000338;ingr_0000000029;ingr_0000000294;ingr_0000000041,test
dish_1558549150,45.540001,66.0,ingr_0000000440,train
dish_1562958629,208.970001,172.0,ingr_0000000484;ingr_0000000187;ingr_0000000095;ingr_0000000012,train
dish_1558725253,33.950001,97.0,ingr_0000000027,train
dish_1565036821,325.539917,134.0,ingr_0000000508;ingr_0000000291;ingr_0000000189;ingr_0000000161;ingr_0000000025;ingr_0000000026;ingr_0000000498;ingr_0000000203;ingr_0000000535;ingr_0000000027;ingr_0000000122;ingr_0000000072;ingr_0000000011;ingr_0000000094,train
dish_1558628921,24.6,60.0,ingr_0000000045,train
dish_1558032156,140.660004,26.0,ingr_0000000004,train
dish_1560444892,39.540001,90.0,ingr_0000000112;ingr_0000000038,test
dish_1561062320,307.868378,202.0,ingr_0000000092;ingr_0000000133;ingr_0000000473;ingr_0000000046;ingr_0000000036;ingr_0000000448;ingr_0000000341;ingr_0000000518;ingr_0000000520;ingr_0000000434;ingr_0000000524;ingr_0000000026;ingr_0000000332;ingr_0000000523;ingr_0000000540;ingr_0000000025;ingr_0000000074;ingr_0000000023;ingr_0000000515;ingr_0000000526;ingr_0000000161;ingr_0000000054;ingr_0000000153;ingr_0000000367;ingr_0000000291;ingr_0000000094;ingr_0000000203;ingr_0000000122,train
